pet_id,data,idade_anos,peso_kg,atividade_diaria_pct,sono_diario_pct,consumo_agua_ml,status
1048,2026-09-05,7.5,6.55,87.0,65.3,124.0,2
1077,2026-09-11,12.2,5.59,70.1,65.9,550.0,0
1028,2026-09-13,14.3,6.35,90.7,77.6,722.0,0
1069,2026-09-10,0.8,7.56,89.2,58.8,670.0,0
1077,2026-09-12,14.7,7.18,93.0,48.3,981.0,0
1081,2026-09-04,1.7,7.34,57.5,93.2,622.0,2
1040,2026-09-09,12.3,5.71,90.7,73.6,579.0,0
1045,2026-09-10,4.6,5.78,59.6,62.3,831.0,0
1096,2026-09-13,2.4,7.83,66.9,61.2,525.0,0
1062,2026-09-12,6.9,7.51,66.4,64.3,678.0,0
1093,2026-09-11,9.8,6.95,50.0,57.0,690.0,0
1058,2026-09-13,6.0,6.5,35.3,61.9,406.0,1
1067,2026-09-11,1.3,7.65,94.5,67.5,677.0,0
1056,2026-09-13,9.2,6.34,56.0,49.1,1037.0,0
1040,2026-09-10,13.6,6.11,64.6,35.5,827.0,0
1098,2026-09-11,6.1,6.86,55.4,28.9,432.0,0
1040,2026-09-12,3.6,6.64,64.9,73.3,1068.0,0
1091,2026-09-04,6.9,6.54,59.9,36.3,738.0,0
1077,2026-09-11,1.2,7.51,95.6,67.0,685.0,0
1033,2026-09-10,12.4,6.97,58.2,42.7,581.0,0
1006,2026-09-13,12.5,7.89,100.0,42.9,737.0,0
1088,2026-09-12,9.0,7.28,92.8,49.2,622.0,0
1019,2026-09-13,5.6,5.91,60.5,62.9,604.0,0
1080,2026-08-27,12.1,6.62,76.4,40.7,573.0,0
1040,2026-09-13,8.5,7.43,80.4,50.7,795.0,0
1092,2026-09-13,12.5,7.24,86.8,59.6,773.0,0
1097,2026-09-12,9.7,7.85,88.8,41.8,570.0,0
1059,2026-09-10,11.9,5.72,73.7,81.4,296.0,1
1059,2026-09-12,9.2,6.5,50.9,34.2,607.0,0
1048,2026-09-06,6.5,5.83,82.8,56.7,456.0,0
1041,2026-09-13,14.4,7.28,65.3,79.1,505.0,0
1013,2026-09-13,8.3,7.63,14.2,40.1,575.0,2
1045,2026-09-12,9.3,7.99,77.8,58.4,388.0,1
1089,2026-09-13,3.7,6.85,55.3,62.0,278.0,1
1053,2026-09-13,9.6,6.93,60.8,47.9,658.0,0
1042,2026-09-12,8.8,7.39,70.1,58.8,605.0,0
1063,2026-09-12,3.2,6.99,38.9,68.4,598.0,1
1027,2026-09-10,1.4,5.91,72.8,53.0,702.0,0
1038,2026-09-12,9.3,6.49,63.7,71.5,468.0,0
1060,2026-09-11,11.6,6.06,52.5,65.9,666.0,0
1007,2026-09-13,8.1,6.87,70.9,51.3,867.0,0
1005,2026-09-13,3.8,6.9,36.2,76.9,549.0,1
1045,2026-09-13,10.2,7.61,71.5,48.9,980.0,0
1058,2026-09-09,1.7,6.55,79.4,72.8,610.0,0
1031,2026-09-07,6.9,6.23,76.1,49.2,430.0,0
1023,2026-09-10,2.9,7.17,85.8,55.3,770.0,0
1042,2026-09-10,3.2,7.26,93.3,57.6,577.0,0
1010,2026-09-12,3.4,6.96,68.4,65.1,811.0,0
1032,2026-09-12,6.1,6.49,91.9,23.8,683.0,0
1053,2026-09-10,1.2,8.06,68.3,66.9,534.0,0
1030,2026-09-13,6.3,8.67,56.0,58.5,904.0,0
1039,2026-09-13,7.9,6.23,62.1,64.3,500.0,0
1031,2026-09-09,7.5,5.64,75.3,67.5,167.0,2
1082,2026-09-05,6.1,7.16,91.7,65.9,776.0,0
1002,2026-09-11,12.7,7.46,70.0,29.9,670.0,0
1078,2026-09-11,2.6,8.51,56.5,44.1,857.0,0
1077,2026-09-12,7.8,7.99,98.9,65.0,424.0,0
1093,2026-09-12,1.4,7.32,41.3,63.0,551.0,1
1012,2026-09-12,1.5,6.68,56.7,48.2,528.0,0
1039,2026-09-11,8.8,5.72,87.9,71.1,787.0,0
1066,2026-09-11,8.7,6.56,100.0,56.2,730.0,0
1096,2026-09-11,13.2,6.62,79.6,73.3,643.0,0
1013,2026-09-11,8.6,7.37,75.0,78.2,644.0,0
1046,2026-09-11,14.4,7.81,64.2,64.2,370.0,1
1027,2026-09-11,1.2,7.43,81.0,68.3,754.0,0
1017,2026-09-12,1.9,6.46,72.6,50.9,758.0,0
1095,2026-09-12,1.1,,54.9,73.4,1058.0,0
1098,2026-09-12,3.2,5.88,63.8,63.3,694.0,0
1060,2026-09-12,8.3,6.32,52.7,55.6,726.0,0
1064,2026-09-10,9.9,8.5,70.3,41.7,696.0,0
1088,2026-09-13,1.2,7.91,73.2,52.7,461.0,0
1035,2026-09-12,14.2,9.02,100.0,43.4,850.0,0
1070,2026-09-09,12.7,6.54,58.1,71.4,589.0,0
1083,2026-09-10,4.8,7.12,66.4,78.3,561.0,0
1030,2026-09-10,1.6,6.48,95.2,73.7,573.0,0
1071,2026-09-08,3.0,7.24,100.0,97.3,587.0,2
1074,2026-09-12,2.3,8.88,79.5,53.1,503.0,0
1096,2026-09-12,2.3,7.54,64.9,68.9,643.0,0
1098,2026-09-13,8.0,8.93,60.5,42.3,581.0,0
1063,2026-09-13,4.1,6.22,33.1,57.0,564.0,1
1028,2026-09-10,5.7,8.16,51.4,37.8,698.0,0
1060,2026-09-13,14.8,5.73,72.0,68.5,615.0,0
1079,2026-09-12,10.4,7.58,66.4,54.7,489.0,0
1094,2026-09-10,14.3,6.06,82.5,29.2,447.0,0
1037,2026-09-13,2.6,6.25,66.1,49.7,620.0,0
1093,2026-09-13,6.0,7.06,55.5,86.9,451.0,1
1022,2026-09-12,8.5,8.04,76.8,66.2,436.0,0
1068,2026-09-09,1.6,5.69,100.0,71.5,439.0,0
1020,2026-09-05,0.6,7.05,63.7,61.9,651.0,0
1096,2026-09-13,10.2,7.76,72.8,57.3,839.0,0
1068,2026-09-11,9.8,6.66,86.9,60.2,670.0,0
1091,2026-09-05,6.5,5.89,58.6,63.7,777.0,0
1064,2026-09-11,7.6,6.3,95.5,43.6,586.0,0
1017,2026-09-13,6.5,6.97,38.4,71.4,628.0,1
1012,2026-09-13,0.8,,61.8,76.8,931.0,0
1022,2026-09-13,5.4,8.2,63.8,57.1,766.0,0
1017,2026-09-12,3.1,6.6,73.0,52.2,787.0,0
1010,2026-09-09,1.9,8.57,30.6,48.9,547.0,1
1065,2026-09-12,14.4,6.63,97.1,86.4,599.0,1
1022,2026-09-09,9.2,5.62,78.3,53.2,681.0,0
1090,2026-09-10,11.1,5.93,92.5,69.8,479.0,0
1082,2026-09-06,5.1,6.42,100.0,57.2,127.0,2
1050,2026-09-06,6.2,5.91,55.2,56.3,679.0,0
1014,2026-09-11,3.9,7.53,20.1,48.5,792.0,2
1064,2026-09-12,1.9,8.6,92.9,45.4,611.0,0
1047,2026-09-12,3.1,6.19,64.3,71.1,481.0,0
1029,2026-09-13,12.1,6.76,47.3,45.1,534.0,0
1076,2026-09-11,10.3,7.16,81.5,66.9,194.0,2
1036,2026-09-13,8.4,8.46,100.0,61.4,533.0,0
1099,2026-09-09,7.4,7.28,67.8,71.3,377.0,1
1052,2026-09-11,13.9,7.51,89.0,50.9,460.0,0
1076,2026-09-12,1.6,8.59,50.2,76.2,367.0,1
1007,2026-09-12,4.6,6.85,36.3,57.9,344.0,1
1029,2026-09-10,5.6,7.1,88.3,98.9,399.0,2
1011,2026-09-09,11.8,5.64,80.9,35.8,727.0,0
1033,2026-09-11,14.9,6.02,60.7,96.4,498.0,2
1006,2026-09-10,4.0,6.99,100.0,58.1,378.0,1
1079,2026-09-13,13.2,6.16,34.7,63.3,751.0,1
1032,2026-09-12,12.5,5.52,45.4,50.9,626.0,0
1051,2026-09-09,3.8,,59.1,36.5,127.0,2
1075,2026-09-12,6.3,5.63,62.9,52.1,799.0,0
1058,2026-09-10,6.4,6.84,99.3,54.5,614.0,0
1087,2026-09-12,14.7,7.37,71.0,62.7,754.0,0
1026,2026-09-09,3.1,8.49,66.1,76.8,555.0,0
1098,2026-09-09,12.1,7.4,44.6,62.9,921.0,1
1046,2026-09-13,5.3,5.58,91.7,63.1,524.0,0
1098,2026-09-11,11.1,7.54,47.3,65.8,100.0,2
1029,2026-09-11,6.6,8.31,44.5,33.7,422.0,1
1004,2026-09-11,8.9,7.63,62.0,35.1,700.0,0
1081,2026-09-05,12.6,7.03,73.3,37.5,632.0,0
1099,2026-09-11,12.2,6.44,55.6,54.4,575.0,0
1013,2026-09-12,13.1,9.04,84.1,31.9,403.0,0
1039,2026-09-13,1.4,5.88,64.3,49.7,604.0,0
1015,2026-09-10,10.5,7.55,91.1,39.5,597.0,0
1029,2026-09-13,2.5,6.62,80.1,67.3,595.0,0
1029,2026-09-11,6.5,5.89,100.0,66.6,708.0,0
1075,2026-09-13,8.5,6.41,61.2,55.5,636.0,0
1032,2026-09-09,6.3,6.71,86.9,31.5,550.0,0
1002,2026-09-12,8.0,8.17,34.3,56.4,399.0,1
1047,2026-09-10,14.9,7.84,100.0,64.9,872.0,0
1078,2026-09-12,2.5,6.59,85.9,72.2,996.0,0
1084,2026-09-10,10.3,8.79,64.1,86.3,949.0,1
1022,2026-09-11,6.2,5.62,64.8,76.8,740.0,0
1075,2026-09-13,2.4,,65.1,62.5,265.0,1
1027,2026-09-12,2.8,5.79,100.0,55.7,241.0,2
1067,2026-09-12,14.3,7.85,88.0,48.9,490.0,0
1081,2026-09-07,13.3,6.96,61.1,80.3,589.0,1
1056,2026-09-10,13.7,7.05,45.2,62.5,581.0,0
1092,2026-09-10,14.9,7.55,93.9,69.5,639.0,0
1093,2026-09-12,3.5,7.35,86.8,51.1,322.0,1
1021,2026-09-12,5.7,7.69,84.1,41.4,921.0,0
1047,2026-09-12,10.2,8.22,68.3,54.0,901.0,0
1080,2026-08-28,7.5,8.64,64.0,55.5,338.0,1
1059,2026-09-13,6.6,6.54,100.0,62.9,228.0,2
1084,2026-09-12,5.7,5.99,100.0,48.9,582.0,0
1006,2026-09-12,9.1,7.29,82.8,60.4,852.0,0
1019,2026-09-11,8.8,6.2,89.4,77.7,594.0,0
1057,2026-09-11,2.8,6.59,74.7,34.9,652.0,0
1069,2026-09-12,7.3,6.66,42.6,28.2,512.0,1
1003,2026-09-13,8.5,7.98,50.4,78.7,629.0,0
1001,2026-09-12,8.8,5.76,92.9,38.0,789.0,0
1058,2026-09-11,3.5,6.29,95.5,54.3,682.0,0
1038,2026-09-13,11.3,7.31,91.1,69.1,715.0,0
1015,2026-09-11,0.9,7.49,76.9,59.1,267.0,1
1034,2026-09-12,5.6,6.69,91.8,58.9,1028.0,0
1061,2026-09-07,11.8,6.5,68.8,61.1,270.0,1
1035,2026-09-10,8.7,7.12,82.4,97.8,631.0,2
1064,2026-09-13,4.3,7.75,65.9,86.7,570.0,1
1025,2026-09-12,10.6,6.12,48.9,49.6,579.0,0
1024,2026-09-11,8.7,6.72,87.3,75.8,774.0,0
1012,2026-09-10,12.0,6.52,95.5,67.6,458.0,0
1018,2026-09-12,11.2,7.71,100.0,59.7,513.0,0
1015,2026-09-12,9.3,6.23,75.3,46.4,371.0,1
1080,2026-08-29,7.6,7.14,49.0,66.8,824.0,0
1027,2026-09-13,2.4,5.67,63.4,55.4,653.0,0
1072,2026-09-13,4.3,5.97,67.3,54.3,727.0,0
1060,2026-09-09,6.6,7.5,73.0,48.5,762.0,0
1046,2026-09-13,9.2,,79.4,75.0,998.0,0
1089,2026-09-13,7.9,5.71,77.3,48.5,963.0,0
1017,2026-09-11,4.7,6.68,85.5,48.6,665.0,0
1093,2026-09-13,0.6,5.78,73.9,71.7,632.0,0
1053,2026-09-12,7.7,5.65,25.5,57.8,494.0,1
1008,2026-09-11,4.6,8.31,74.5,58.2,749.0,0
1079,2026-09-09,11.2,6.94,71.7,75.5,741.0,0
1027,2026-09-09,0.8,8.39,81.0,79.7,454.0,0
1046,2026-09-12,9.0,8.8,62.8,28.1,744.0,0
1050,2026-09-08,14.2,7.21,74.5,58.1,802.0,0
1071,2026-09-10,3.0,5.59,81.1,38.8,376.0,1
1003,2026-09-11,7.3,8.09,66.8,54.2,638.0,0
1093,2026-09-12,1.8,8.39,83.5,59.9,587.0,0
1064,2026-09-09,9.6,8.2,71.4,54.7,599.0,0
1044,2026-09-12,8.5,6.81,73.1,44.6,409.0,0
1053,2026-09-12,6.4,6.06,11.5,43.9,235.0,2
1024,2026-09-12,8.1,8.84,47.1,70.9,449.0,0
1060,2026-09-11,13.5,8.35,47.2,83.0,421.0,1
1003,2026-09-12,3.3,8.31,74.3,29.1,671.0,0
1020,2026-09-07,0.8,6.24,95.4,55.1,674.0,0
1046,2026-09-13,13.0,6.19,67.6,71.0,663.0,0
1015,2026-09-11,8.9,6.13,87.0,59.5,321.0,1
1025,2026-09-13,13.4,7.26,83.0,43.3,376.0,1
1094,2026-09-12,9.2,6.06,72.8,52.8,477.0,0
1078,2026-09-12,12.2,5.78,81.5,64.5,605.0,0
1071,2026-09-11,6.7,7.44,74.9,55.4,533.0,0
1017,2026-09-13,11.4,,67.2,59.3,662.0,0
1084,2026-09-13,13.7,8.49,77.8,59.7,795.0,0
1009,2026-09-11,8.8,6.8,98.9,52.1,400.0,0
1038,2026-09-10,3.1,8.24,79.5,72.2,408.0,0
1048,2026-09-07,4.4,7.71,74.4,52.8,627.0,0
1060,2026-09-12,3.4,7.24,52.5,44.9,584.0,0
1063,2026-09-09,4.1,8.35,98.3,93.4,749.0,2
1086,2026-09-11,4.9,5.71,41.9,58.8,602.0,1
1002,2026-09-09,8.5,5.81,35.9,21.0,948.0,1
1088,2026-09-13,9.0,6.16,77.4,78.8,282.0,1
1072,2026-09-13,6.7,6.95,52.4,78.8,768.0,0
1011,2026-09-11,9.4,8.87,91.8,66.9,640.0,0
1064,2026-09-10,1.7,6.86,36.3,69.5,319.0,1
1077,2026-09-13,1.8,7.85,89.2,92.4,186.0,2
1081,2026-09-09,3.0,6.18,86.4,45.6,375.0,1
1072,2026-09-10,8.0,8.2,72.4,62.0,842.0,0
1021,2026-09-11,3.6,8.98,28.0,89.5,819.0,1
1018,2026-09-13,4.6,6.48,35.5,92.7,574.0,2
1094,2026-09-11,6.3,6.87,74.8,54.5,528.0,0
1064,2026-09-12,12.3,5.83,65.3,90.2,429.0,2
1082,2026-09-08,0.7,7.59,84.5,72.0,563.0,0
1095,2026-09-13,9.9,6.87,68.6,82.4,505.0,1
1038,2026-09-11,10.2,5.92,66.9,71.5,942.0,0
1032,2026-09-11,12.1,6.39,21.5,64.6,353.0,2
1011,2026-09-13,14.0,6.92,86.4,93.1,678.0,2
1045,2026-09-09,0.8,6.56,57.0,52.1,951.0,0
1089,2026-09-11,2.7,7.46,62.0,88.5,755.0,1
1033,2026-09-13,13.3,5.57,48.6,90.9,375.0,2
1041,2026-09-12,7.1,7.6,39.2,80.4,292.0,1
1008,2026-09-13,8.7,7.91,99.4,58.9,655.0,0
1011,2026-09-12,10.1,6.2,85.9,63.7,630.0,0
1086,2026-09-13,10.3,5.77,86.2,40.9,846.0,0
1051,2026-09-11,14.0,8.2,65.7,53.2,710.0,0
1088,2026-09-10,15.0,8.98,35.2,69.3,503.0,1
1041,2026-09-12,10.9,,100.0,38.6,489.0,0
1017,2026-09-09,4.7,6.87,78.4,55.5,339.0,1
1076,2026-09-10,13.3,6.21,72.7,89.2,626.0,1
1046,2026-09-11,1.2,7.75,62.8,57.7,319.0,1
1032,2026-09-13,3.9,6.01,29.1,75.5,782.0,1
1079,2026-09-10,13.5,6.64,92.8,68.5,718.0,0
1080,2026-08-31,4.2,8.24,48.8,55.4,711.0,0
1054,2026-09-12,3.7,7.72,80.9,57.7,336.0,1
1086,2026-09-11,2.5,6.63,85.4,62.5,570.0,0
1092,2026-09-12,13.0,6.54,76.7,29.2,522.0,0
1020,2026-09-08,7.8,7.05,79.4,74.2,621.0,0
1033,2026-09-09,10.3,5.55,96.9,58.2,706.0,0
1074,2026-09-13,4.0,5.7,54.2,74.7,497.0,0
1040,2026-09-13,11.5,7.67,73.3,65.8,505.0,0
1032,2026-09-09,11.5,5.97,65.5,57.6,736.0,0
1097,2026-09-13,5.0,6.92,33.2,63.0,374.0,1
1002,2026-09-10,6.5,8.57,75.7,63.0,451.0,0
1097,2026-09-09,3.5,6.08,95.0,82.1,601.0,1
1033,2026-09-10,14.7,6.48,97.5,60.9,780.0,0
